ID,Num_Indiv_Modules
PGC_TOL_MVA30NB,2
PGC_TOL_MVA34OB,5
PGC_TOL_MVA35SB,3
PGC_TOL_MVA37SB,4
PGC_TOL_MVA41RB,4
PGC_TOL_MVA65YB,3
PGC_TOL_MVA68SB,4
PGC_TOL_MVA75NB,4
PGC_TOL_MVA81NB,4
PGC_TOL_MVA87GB,2
PGC_TOL_MVA88GB,4
PGC_TOL_MVA89NB,3
PGC_TOL_MVA91HB,5
PGC_TOL_MVA92GB,3
PGC_TOL_MVA97AB,4
PGC_TOL_ONG11490958,2
PGC_TOL_ONG13182675,4
PGC_TOL_ONG16064292,4
PGC_TOL_ONG17023962,3
PGC_TOL_ONG17379313,4
PGC_TOL_ONG23341166,3
PGC_TOL_ONG32523387,3
PGC_TOL_ONG32750546,3
PGC_TOL_ONG35654985,5
PGC_TOL_ONG37755894,3
PGC_TOL_ONG40001040,2
PGC_TOL_ONG41101533,5
PGC_TOL_ONG43841296,3
PGC_TOL_ONG47783493,3
PGC_TOL_ONG54411178,3
PGC_TOL_ONG56107592,4
PGC_TOL_ONG59108603,3
PGC_TOL_ONG60850328,4
PGC_TOL_ONG63053840,3
PGC_TOL_ONG64788764,3
PGC_TOL_ONG66895210,4
PGC_TOL_ONG67848360,4
PGC_TOL_ONG68248200,4
PGC_TOL_ONG68865597,3
PGC_TOL_ONG69145905,4
PGC_TOL_ONG69946241,3
PGC_TOL_ONG80442756,4
PGC_TOL_ONG81310933,3
PGC_TOL_ONG82429457,4
PGC_TOL_ONG82988363,4
PGC_TOL_ONG95568203,4
PGC_TOL_ONG96056205,4
PGC_TOL_ONG96215975,4
PGC_TOL_ONG96923476,4
PGC_TOL_ONG99674743,4
PGC_UMN_MARS2_101,4
PGC_UMN_MARS2_102,3
PGC_UMN_MARS2_106,2
PGC_UMN_MARS2_109,4
PGC_UMN_MARS2_111,4
PGC_UMN_MARS2_112,3
PGC_UMN_MARS2_113,2
PGC_UMN_MARS2_117,3
PGC_UMN_MARS2_118,3
PGC_UMN_MARS2_119,4
PGC_UMN_MARS2_122,3
PGC_UMN_MARS2_123,3
PGC_UMN_MARS2_124,4
PGC_UMN_MARS2_125,2
PGC_UMN_MARS2_127,5
PGC_UMN_MARS2_128,3
PGC_UMN_MARS2_129,4
PGC_UMN_MARS2_130,2
PGC_UMN_MARS2_134,5
PGC_UMN_MARS2_136,3
PGC_UMN_MARS2_137,3
PGC_UMN_MARS2_138,4
PGC_UMN_MARS2_139,4
PGC_UMN_MARS2_140,4
PGC_UMN_MARS2_142,2
PGC_UMN_MARS2_143,5
PGC_UMN_MARS2_145,3
PGC_UMN_MARS2_146,3
PGC_UMN_MARS2_148,3
PGC_UMN_MARS2_149,4
PGC_UMN_MARS2_150,3
PGC_UMN_MARS2_151,3
PGC_UMN_MARS2_152,4
PGC_UMN_MARS2_154,3
PGC_UMN_MARS2_155,4
PGC_UMN_MARS2_156,3
PGC_UMN_MARS2_157,3
PGC_UMN_MARS2_158,3
PGC_UMN_MARS2_160,3
PGC_UMN_MARS2_161,4
PGC_UMN_MARS2_162,4
PGC_UMN_MARS2_163,3
PGC_UMN_MARS2_165,3
PGC_UMN_MARS2_167,3
PGC_UMN_MARS2_169,4
PGC_UMN_MARS2_170,3
PGC_UMN_MARS2_172,5
PGC_UMN_MARS2_173,3
PGC_UMN_MARS2_174,4
PGC_UMN_MARS2_176,3
PGC_UMN_MARS2_177,2
PGC_UMN_MARS2_178,4
PGC_UMN_MARS2_179,3
PGC_UMN_MARS2_181,3
PGC_UMN_MARS2_184,2
PGC_UMN_MARS2_185,3
PGC_UMN_MARS2_189,4
PGC_UMN_MARS2_191,3
PGC_UMN_MARS2_197,3
PGC_UTR_be1a031010,3
PGC_UTR_be1b261110,2
PGC_UTR_be1c030411,3
PGC_UTR_be1d100611,4
PGC_UTR_be1e281011,4
PGC_UTR_be1g060412,3
PGC_UTR_be1h250612,3
PGC_UTR_be1i181212,3
PGC_UTR_be1j020213,5
PGC_UTR_be1k060313,4
PGC_UTR_be1l080213,5
PGC_UTR_be2a130211,3
PGC_UTR_be2b121210,4
PGC_UTR_be2c070511,4
PGC_UTR_be2d290811,3
PGC_UTR_be2e121111,2
PGC_UTR_be2g290312,4
PGC_UTR_be2h060712,4
PGC_UTR_be2i090113,5
PGC_UTR_be2j150113,3
PGC_UTR_be2k060213,3
PGC_UTR_be2l130313,4
PGC_UTR_be3a091010,3
PGC_UTR_be3b261110,4
PGC_UTR_be3d290811,5
PGC_UTR_be3e141111,3
PGC_UTR_be3f090212,4
PGC_UTR_be3g060412,2
PGC_UTR_be3h060712,3
PGC_UTR_be3i140113,4
PGC_UTR_be3j200113,4
PGC_UTR_be3k140313,3
PGC_UTR_be4a231010,3
PGC_UTR_be4b121210,4
PGC_UTR_be4c070511,3
PGC_UTR_be4d010711,4
PGC_UTR_be4e111111,3
PGC_UTR_be4f280412,4
PGC_UTR_be4g140512,3
PGC_UTR_be4h300712,3
PGC_UTR_be4i130213,4
PGC_UTR_be4j280213,5
PGC_UTR_be4k060213,4
PGC_UTR_be5a300910,3
PGC_UTR_be5b130111,4
PGC_UTR_be5c090511,3
PGC_UTR_be5d090711,4
PGC_UTR_be5e101211,5
PGC_UTR_be5f250212,6
PGC_UTR_be5g020512,2
PGC_UTR_be5h280812,5
PGC_UTR_be5i160113,4
PGC_UTR_be5j280213,6
PGC_UTR_be5k240313,4
PGC_UTR_be6a091010,2
PGC_UTR_be6b270111,3
PGC_UTR_be6c230511,3
PGC_UTR_be6d010711,3
PGC_UTR_be6e291111,4
PGC_UTR_be6f060212,3
PGC_UTR_be6g150512,3
PGC_UTR_be6h150812,3
PGC_UTR_be6i200113,4
PGC_UTR_be6j020213,4
PGC_UTR_be6k110313,3
PGC_UTR_be7a061110,4
PGC_UTR_be7b130111,3
PGC_UTR_be7c100611,4
PGC_UTR_be7f100212,4
PGC_UTR_be7g120612,4
PGC_UTR_be7i200113,4
PGC_UTR_be7j030213,4
PGC_UTR_be7k140313,4
PGC_UTR_be8g040612,4
PGC_UTR_be8h211212,4
PGC_UTR_be8i200113,3
PGC_UTR_be8j130213,4
PGC_UTR_be8k060213,4
PGC_UTR_be9a061110,3
PGC_UTR_be9c270511,4
PGC_UTR_be9d090911,3
PGC_UTR_be9e141211,3
PGC_UTR_be9f280212,3
PGC_UTR_be9g040612,4
PGC_UTR_be9h071112,3
PGC_UTR_be9i250213,3
PGC_UTR_beob261110,4
PGC_UTR_beod060611,3
PGC_UTR_beog230212,3
PGC_UTR_beoh180612,3
PGC_UTR_beoi241212,3
PGC_UTR_beoj200113,4
PGC_WCI_DOP_001,4
PGC_WCI_DOP_002,4
