ID,Num_Indiv_Modules
PGC_UTR_be6h150812,3
PGC_UTR_be6i200113,3
PGC_UTR_be6j020213,4
PGC_UTR_be6k110313,4
PGC_UTR_be7a061110,3
PGC_UTR_be7b130111,3
PGC_UTR_be7c100611,3
PGC_UTR_be7f100212,4
PGC_UTR_be7g120612,4
PGC_UTR_be7i200113,4
PGC_UTR_be7j030213,3
PGC_UTR_be7k140313,3
PGC_UTR_be8g040612,4
PGC_UTR_be8h211212,3
PGC_UTR_be8i200113,4
PGC_UTR_be8j130213,2
PGC_UTR_be8k060213,4
PGC_UTR_be9a061110,4
PGC_UTR_be9c270511,3
PGC_UTR_be9d090911,4
PGC_UTR_be9e141211,3
PGC_UTR_be9f280212,4
PGC_UTR_be9g040612,4
PGC_UTR_be9h071112,3
PGC_UTR_be9i250213,2
PGC_UTR_beob261110,5
PGC_UTR_beod060611,3
PGC_UTR_beog230212,3
PGC_UTR_beoh180612,4
PGC_UTR_beoi241212,4
PGC_UTR_beoj200113,3
PGC_WCI_DOP_001,4
PGC_WCI_DOP_002,4
PGC_WCI_DOP_003,4
PGC_WCI_DOP_004,4
PGC_WCI_DOP_005,4
PGC_WCI_DOP_010,4
PGC_WCI_DOP_015,2
PGC_WCI_DOP_017,4
PGC_WCI_DOP_018,3
PGC_WCI_DOP_020,3
PGC_WCI_DOP_027,4
PGC_WCI_DOP_031,4
PGC_WCI_DOP_034,3
PGC_WCI_DOP_044,3
PGC_WCI_DOP_049,3
PGC_WCI_DOP_053,3
PGC_WCI_DOP_057,3
PGC_WCI_DOP_060,4
PGC_WCI_DOP_067,4
PGC_WCI_DOP_070,3
PGC_WCI_DOP_071,4
PGC_WCI_DOP_073,4
PGC_WCI_DOP_075,3
PGC_WCI_DOP_076,4
PGC_WCI_DOP_080,3
PGC_WCI_DOP_081,4
PGC_WCI_DOP_201,4
PGC_WCI_DOP_202,4
PGC_WCI_DOP_203,4
PGC_WCI_DOP_207,3
PGC_WCI_DOP_208,4
PGC_WCI_DOP_209,2
PGC_WCI_DOP_210,4
PGC_WCI_DOP_215,2
PGC_WCI_DOP_216,4
PGC_WCI_DOP_217,4
PGC_WCI_DOP_218,2
PGC_WCI_DOP_219,3
PGC_WCI_DOP_222,3
PGC_WCI_DOP_223,3
PGC_WCI_DOP_224,4
PGC_WCI_DOP_225,4
PGC_WCI_DOP_226,3
PGC_WCI_DOP_228,3
PGC_WCI_DOP_229,3
PGC_WCI_DOP_230,2
PGC_WCI_DOP_231,2
PGC_WCI_DOP_233,3
PGC_WCI_DOP_234,4
PGC_WCI_DOP_236,3
PGC_WCI_DOP_238,4
PGC_WCI_DOP_239,2
PGC_WCI_DOP_240,3
PGC_WCI_DOP_244,3
PGC_WCI_DOP_247,4
PGC_WCI_DOP_249,3
PGC_WCI_DOP_250,5
PGC_WCI_DOP_256,3
PGC_WCI_DOP_261,3
PGC_WCI_DOP_265,4
PGC_WCI_DOP_268,3
PGC_WCI_DOP_270,3
PGC_WCI_DOP_271,3
