C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42
0.22068465801796,0.219564240277188,0.177003439794835,0.167720477686415,0.217689763295649,0.250770159532806,0.466410245096054,0.24531668800021,0.428249711906768,0.416169885224156,0.132763115464718,0.142361315896002,0.254043588086203,0.356382764064445,0.206122424383592,0.368125355410798,0.200575248863865,0.212476821744482,0.404257299470652,0.30415648382145,0.425051839141901,0.221856126182982,0.26411853150229,0.72955979559324,0.424716121363286,0.203434787705412,0.21885862668511,0.140945122554551,0.123699065800731,0.126878990885511,0.268791009872289,0.133245329729466,1,0.230094648887899,0.197229213216055,0.275455119693868,0.348162356653736,0.202124629680463,0.27633965232078,0.143933093178964,0.169817070731653,0.141266113242878
0.152880556139821,0.270197482425128,0.321028263916703,0.11911690555105,0.136507417555162,0.29935798527518,0.158568021410946,0.282879052116093,0.229518541229879,0.333256112262184,0.0563853986109281,0.192058281223715,0.311266060822959,0.616669242802084,0.403517310766949,0.315303808202656,0.308845770170127,0.228970444098102,0.335260989936264,0.247365471333787,0.128616797710294,0.274011859986249,0.477692011707877,0.246843192968811,0.185574340993909,0.153681073192011,0.368825211414601,0.181590795215511,0.189437251253991,0.176596229768928,0.351874984400425,0.203370949090834,0.230094648887899,1,0.138327440131428,0.551673049964732,0.355192950436617,0.303900233578202,0.200986848636046,0.448395574645746,0.54814895057876,0.39461650923193
0.194915423868353,0.18186234940851,0.184221770982542,0.195139026167118,0.143297593087083,0.198364992103341,0.156911750299858,0.20997379506181,0.191122911984467,0.237568094477239,0.0637126165869723,0.113253405844257,0.197044175749808,0.162571166228548,0.20914458692582,0.217762046239933,0.130717473303393,0.206062040718608,0.204318975673699,0.222532832721888,0.105077036929112,0.283575458477054,0.22612001315317,0.179158895120531,0.179607946440558,0.422316342355958,0.222562936575871,0.169911624911104,0.147899263760024,0.123745921829662,0.217585392045788,0.13035833848415,0.197229213216055,0.138327440131428,1,0.20075583673733,0.244915595273251,0.192394239976106,0.193332374304915,0.232331639362312,0.119265534232965,0.128280800038877
0.176832666604851,0.253246179006262,0.262123354827913,0.138361013047011,0.198115288093553,0.302117350328991,0.202360009400118,0.296643063229089,0.252934075644761,0.31481846801345,0.0762779647670036,0.182696431529298,0.343829603743935,0.470614306413857,0.369353542630252,0.312434925394532,0.259959218356042,0.252720361209233,0.413470965989397,0.248620803953374,0.169602694551132,0.319010965393391,0.558284467945623,0.279261275193032,0.214380415390636,0.230469444527143,0.359264968827595,0.158435913767683,0.197435900950856,0.161462476002555,0.327393838457901,0.205226948425231,0.275455119693868,0.551673049964732,0.20075583673733,1,0.51322244918851,0.325992449915741,0.235075429506996,0.455305506449427,0.598689522352043,0.398477750917826
0.164365398390821,0.244026370304141,0.151601710599879,0.173095147992404,0.181212378548216,0.299127362982205,0.200035838076999,0.288820316237051,0.34209326228062,0.385728837275159,0.0980580135080908,0.152797818480557,0.322302760440016,0.409551668026273,0.18312457364566,0.365584868733565,0.200242288744678,0.244899400773998,0.470805606620883,0.310614407699194,0.21386590755702,0.242031126910396,0.446603967947075,0.338146835954586,0.289353837908896,0.206272108127297,0.207082865864633,0.192474805965966,0.172791915281308,0.173420970792853,0.302080257092116,0.171040295378508,0.348162356653736,0.355192950436617,0.244915595273251,0.51322244918851,1,0.165358906177279,0.282865807973637,0.24872849412502,0.222556187618286,0.13770102535919
0.340005863661065,0.264793659668265,0.402530754636671,0.182256989649675,0.172350739642815,0.276909247415944,0.167219695355286,0.274868142682087,0.163410708455975,0.19517363637095,0.0655838046642153,0.222193921862575,0.288637715741483,0.297586059013939,0.493901544641663,0.217922827672655,0.265285144363306,0.313114850614812,0.205983262644506,0.18511915364361,0.117745162605531,0.30512629284077,0.213227497173064,0.199224544445601,0.160759222542738,0.244829776302395,0.570118338365914,0.137078337523257,0.164016935494812,0.145811026484474,0.268742392959883,0.207096925102291,0.202124629680463,0.303900233578202,0.192394239976106,0.325992449915741,0.165358906177279,1,0.200191966114281,0.327514408143584,0.431822835670676,0.415566905979958
0.381804947815743,0.389111197453701,0.177624486086381,0.272743167503712,0.187787144095505,0.356941078963401,0.186114617466079,0.371314987837306,0.253446705628045,0.308031867196226,0.0973813133775944,0.231778032903798,0.331377293821983,0.325784643116136,0.158768051792326,0.290939001124908,0.204079071599004,0.320858955087963,0.327559944329093,0.294312256144912,0.158245498612879,0.213087862187807,0.275943100180341,0.251781801707857,0.248342153582122,0.224511017183557,0.214612635500164,0.325361512487416,0.23493498840918,0.319508617381323,0.516533039410961,0.215579248061875,0.27633965232078,0.200986848636046,0.193332374304915,0.235075429506996,0.282865807973637,0.200191966114281,1,0.0938089683350768,0.119637919240457,0.0789401640548765
0.128596847205468,0.183684090248921,0.308778813384051,0.088454060227296,0.13864843135702,0.207033560306827,0.131749034267763,0.187091076580084,0.110751328810223,0.131849033097883,0.0605366848218794,0.122561694186877,0.21786962379649,0.28876852153666,0.387758396419948,0.14845176360304,0.244271597854092,0.169914952569492,0.176935902539748,0.115532846426865,0.0855559684676006,0.239347796487735,0.319435681299757,0.140908960666545,0.0911424724418409,0.208953496554414,0.355047827882186,0.0835701228848688,0.109802665130177,0.0869363351743166,0.197037346055251,0.138289849255731,0.143933093178964,0.448395574645746,0.232331639362312,0.455305506449427,0.24872849412502,0.327514408143584,0.0938089683350768,1,0.510269068111347,0.48309981300354
0.164991538938238,0.200309654858852,0.357910517037305,0.0891695093561515,0.144212170366229,0.24953475469892,0.146542205006764,0.237136371569682,0.133452435204122,0.170704792312767,0.0513057892819803,0.1631694270754,0.26927520783228,0.388985312561575,0.492461173442141,0.191958039678393,0.284012866191513,0.163737953857538,0.239318063603268,0.168066348519419,0.10470007176649,0.261614514387504,0.442231277592136,0.174264003057204,0.116962729782561,0.175950870092813,0.447251979878986,0.0922248972824489,0.148760836071599,0.121411475156775,0.246711543254182,0.18517294142066,0.169817070731653,0.54814895057876,0.119265534232965,0.598689522352043,0.222556187618286,0.431822835670676,0.119637919240457,0.510269068111347,1,0.568401261789274
0.240629543202857,0.217190357866647,0.31894732437207,0.0819421839978539,0.128160312420049,0.224129728033702,0.126639209457003,0.233349661666646,0.121507136224287,0.14106473456504,0.0500072212816635,0.133727239883492,0.246734913098837,0.283717386227839,0.441362683263983,0.164380949018264,0.255376663250108,0.156769795224862,0.160191296449782,0.154198436984145,0.0870804370740878,0.249245408198449,0.259058518257916,0.132048340023317,0.10657980543716,0.262542140387183,0.386365316868403,0.0655384294231012,0.104579059311229,0.100059236486007,0.20782081369614,0.136034298373484,0.141266113242878,0.39461650923193,0.128280800038877,0.398477750917826,0.13770102535919,0.415566905979958,0.0789401640548765,0.48309981300354,0.568401261789274,1
